"ID","year","country","assignment"
"OQ326766",2018,"philippines",NA
"OQ326765",2019,"philippines",NA
"OQ326764",2018,"philippines",NA
"OQ326763",2019,"philippines",NA
"OQ326762",2018,"philippines",NA
"OQ326761",2018,"philippines",NA
"OQ326760",2018,"philippines",NA
"OQ326759",2018,"philippines",NA
"OQ326758",2018,"philippines",NA
"OQ326757",2018,"philippines",NA
"OQ326756",2018,"philippines",NA
"OQ326755",2018,"philippines",NA
"OR971544",2021,"philippines",NA
"OR971543",2021,"philippines",NA
"OR971542",2021,"philippines",NA
"OR971541",2021,"philippines",NA
"OR971540",2021,"philippines",NA
"OR971539",2019,"philippines",NA
"OR971538",2019,"philippines",NA
"OR971537",2019,"philippines",NA
"OR971536",2019,"philippines",NA
"OR971535",2019,"philippines",NA
"OR971534",2019,"philippines",NA
"OR971533",2021,"philippines",NA
"OR971532",2021,"philippines",NA
"OR971531",2021,"philippines",NA
"OR971530",2021,"philippines",NA
"OR971529",2021,"philippines",NA
"OR971528",2021,"philippines",NA
"OR971527",2021,"philippines",NA
"OR971526",2021,"philippines",NA
"OR971525",2021,"philippines",NA
"OR971524",2021,"philippines",NA
"OR971523",2021,"philippines",NA
"OR971522",2021,"philippines",NA
"OR971521",2021,"philippines",NA
"OR971520",2021,"philippines",NA
"OR971519",2021,"philippines",NA
"OR971518",2021,"philippines",NA
"OR971517",2021,"philippines",NA
"OR971516",2021,"philippines",NA
"OR971515",2021,"philippines",NA
"OR971514",2021,"philippines",NA
"OR971513",2021,"philippines",NA
"OR971512",2021,"philippines",NA
"OR971511",2021,"philippines",NA
"OR971510",2021,"philippines",NA
"OR971509",2021,"philippines",NA
"OR971508",2021,"philippines",NA
"OR971507",2021,"philippines",NA
"OR971506",2019,"philippines",NA
"OR971505",2018,"philippines",NA
"OR971504",2018,"philippines",NA
"OR971503",2018,"philippines",NA
"OR971502",2018,"philippines",NA
"OR971501",2018,"philippines",NA
"OR971500",2018,"philippines",NA
"OR971499",2018,"philippines",NA
"OR971498",2018,"philippines",NA
"OR971497",2022,"philippines",NA
"OR971496",2022,"philippines",NA
"OR971495",2022,"philippines",NA
"OR971344",2022,"philippines",NA
"OR971343",2022,"philippines",NA
"OR971342",2022,"philippines",NA
"OR971341",2022,"philippines",NA
"OR971340",2021,"philippines",NA
"OR971339",2021,"philippines",NA
"OR971338",2021,"philippines",NA
"OR971337",2021,"philippines",NA
"OR971336",2021,"philippines",NA
"OR971335",2021,"philippines",NA
"OR971334",2021,"philippines",NA
"OR971333",2021,"philippines",NA
"OR971332",2021,"philippines",NA
"OR971331",2021,"philippines",NA
"OR971330",2021,"philippines",NA
"OR971329",2019,"philippines",NA
"OR971328",2019,"philippines",NA
"OR971327",2019,"philippines",NA
"OR971326",2019,"philippines",NA
"OR971325",2019,"philippines",NA
"OR971324",2019,"philippines",NA
"OR971323",2019,"philippines",NA
"OR971644",2019,"philippines",NA
"OR971643",2019,"philippines",NA
"OR971642",2019,"philippines",NA
"OR971641",2019,"philippines",NA
"OR971640",2022,"philippines",NA
"OR971639",2022,"philippines",NA
"OR971638",2022,"philippines",NA
"OR971637",2022,"philippines",NA
"OR971636",2022,"philippines",NA
"OR971635",2022,"philippines",NA
"OR971634",2022,"philippines",NA
"OR971633",2022,"philippines",NA
"OR971632",2022,"philippines",NA
"OR971631",2022,"philippines",NA
"OR971630",2022,"philippines",NA
"OR971629",2021,"philippines",NA
"OR971628",2021,"philippines",NA
"OR971627",2021,"philippines",NA
"OR971626",2021,"philippines",NA
"OR971625",2021,"philippines",NA
"OR971624",2021,"philippines",NA
"OR971623",2021,"philippines",NA
"OR971622",2021,"philippines",NA
"OR971621",2021,"philippines",NA
"OR971620",2021,"philippines",NA
"OR971619",2021,"philippines",NA
"OR971618",2021,"philippines",NA
"OR971617",2021,"philippines",NA
"OR971616",2021,"philippines",NA
"OR971615",2019,"philippines",NA
"OR971614",2019,"philippines",NA
"OR971613",2019,"philippines",NA
"OR971612",2019,"philippines",NA
"OR971611",2019,"philippines",NA
"OR971610",2019,"philippines",NA
"OR971609",2019,"philippines",NA
"OR971608",2019,"philippines",NA
"OR971607",2019,"philippines",NA
"OR971606",2019,"philippines",NA
"OR971605",2019,"philippines",NA
"OR971604",2019,"philippines",NA
"OR971603",2019,"philippines",NA
"OR971602",2019,"philippines",NA
"OR971601",2019,"philippines",NA
"OR971600",2019,"philippines",NA
"OR971599",2021,"philippines",NA
"OR971598",2021,"philippines",NA
"OR971597",2021,"philippines",NA
"OR971596",2021,"philippines",NA
"OR971595",2021,"philippines",NA
"MN857171",2019,"philippines",NA
"MN857170",2019,"philippines",NA
"MN857169",2019,"philippines",NA
"MN857168",2019,"philippines",NA
"MN857167",2019,"philippines",NA
"OR971594",2021,"philippines",NA
"OR971593",2021,"philippines",NA
"OR971592",2019,"philippines",NA
"OR971591",2021,"philippines",NA
"OR971590",2021,"philippines",NA
"OR971589",2021,"philippines",NA
"OR971588",2021,"philippines",NA
"OR971587",2021,"philippines",NA
"OR971586",2021,"philippines",NA
"OR971585",2021,"philippines",NA
"OR971584",2021,"philippines",NA
"OR971583",NA,"philippines",NA
"OR971582",NA,"philippines",NA
"OR971581",NA,"philippines",NA
"OR971580",NA,"philippines",NA
"OR971579",NA,"philippines",NA
"OR971578",NA,"philippines",NA
"OR971577",2022,"philippines",NA
"OR971576",2022,"philippines",NA
"OR971575",2022,"philippines",NA
"OR971574",2022,"philippines",NA
"OR971573",2022,"philippines",NA
"OR971572",2022,"philippines",NA
"OR971571",2022,"philippines",NA
"OR971570",2021,"philippines",NA
"OR971569",2021,"philippines",NA
"OR971568",2021,"philippines",NA
"OR971567",2021,"philippines",NA
"OR971566",2021,"philippines",NA
"OR971565",2021,"philippines",NA
"OR971564",2021,"philippines",NA
"OR971563",2021,"philippines",NA
"OR971562",2021,"philippines",NA
"OR971561",2021,"philippines",NA
"OR971560",2021,"philippines",NA
"OR971559",2021,"philippines",NA
"OR971558",2021,"philippines",NA
"OR971557",2021,"philippines",NA
"OR971556",2021,"philippines",NA
"OR971555",2021,"philippines",NA
"OR971554",2021,"philippines",NA
"OR971553",2021,"philippines",NA
"OR971552",2021,"philippines",NA
"OR971551",2021,"philippines",NA
"OR971550",2021,"philippines",NA
"OR971549",2021,"philippines",NA
"OR971548",2021,"philippines",NA
"OR971547",2021,"philippines",NA
"OR971546",2021,"philippines",NA
"OR971545",2021,"philippines",NA
"OR971494",2022,"philippines",NA
"OR971493",2022,"philippines",NA
"OR971492",2022,"philippines",NA
"OR971491",2022,"philippines",NA
"OR971490",2022,"philippines",NA
"OR971489",2022,"philippines",NA
"OR971488",2021,"philippines",NA
"OR971487",2021,"philippines",NA
"OR971486",2021,"philippines",NA
"OR971485",2021,"philippines",NA
"OR971484",2021,"philippines",NA
"OR971483",2019,"philippines",NA
"OR971482",2022,"philippines",NA
"OR971481",2022,"philippines",NA
"OR971480",2022,"philippines",NA
"OR971479",2022,"philippines",NA
"OR971478",2022,"philippines",NA
"OR971477",2022,"philippines",NA
"OR971476",2022,"philippines",NA
"OR971475",2022,"philippines",NA
"OR971474",2022,"philippines",NA
"OR971473",2022,"philippines",NA
"OR971472",2022,"philippines",NA
"OR971471",2022,"philippines",NA
"OR971470",2022,"philippines",NA
"OR971469",2021,"philippines",NA
"OR971468",2021,"philippines",NA
"OR971467",2021,"philippines",NA
"OR971466",2021,"philippines",NA
"OR971465",2021,"philippines",NA
"OR971464",2021,"philippines",NA
"OR971463",2021,"philippines",NA
"OR971462",2021,"philippines",NA
"OR971461",2021,"philippines",NA
"OR971460",2021,"philippines",NA
"OR971459",2020,"philippines",NA
"OR971458",2020,"philippines",NA
"OR971457",2020,"philippines",NA
"OR971456",2019,"philippines",NA
"OR971455",2019,"philippines",NA
"OR971454",2019,"philippines",NA
"OR971453",2019,"philippines",NA
"OR971452",2019,"philippines",NA
"OR971451",2019,"philippines",NA
"OR971450",2019,"philippines",NA
"OR971449",2019,"philippines",NA
"OR971448",2019,"philippines",NA
"OR971447",2019,"philippines",NA
"OR971446",2022,"philippines",NA
"OR971445",2022,"philippines",NA
"OR971394",2019,"philippines",NA
"OR971393",2019,"philippines",NA
"OR971392",2022,"philippines",NA
"OR971391",2022,"philippines",NA
"OR971390",2022,"philippines",NA
"OR971389",2021,"philippines",NA
"OR971388",2021,"philippines",NA
"OR971387",2021,"philippines",NA
"OR971386",2021,"philippines",NA
"OR971385",2019,"philippines",NA
"OR971384",2019,"philippines",NA
"OR971383",2019,"philippines",NA
"OR971382",2019,"philippines",NA
"OR971381",2019,"philippines",NA
"OR971380",2022,"philippines",NA
"OR971379",2022,"philippines",NA
"OR971378",2022,"philippines",NA
"OR971377",2022,"philippines",NA
"OR971376",2022,"philippines",NA
"OR971375",2022,"philippines",NA
"OR971374",2022,"philippines",NA
"OR971373",2022,"philippines",NA
"OR971372",2022,"philippines",NA
"OR971371",2022,"philippines",NA
"OR971370",2022,"philippines",NA
"OR971369",2022,"philippines",NA
"OR971368",2022,"philippines",NA
"OR971367",2022,"philippines",NA
"OR971366",2022,"philippines",NA
"OR971365",2022,"philippines",NA
"OR971364",2022,"philippines",NA
"OR971363",2022,"philippines",NA
"OR971362",2022,"philippines",NA
"OR971361",2022,"philippines",NA
"OR971360",2021,"philippines",NA
"OR971359",2021,"philippines",NA
"OR971358",2021,"philippines",NA
"OR971357",2021,"philippines",NA
"OR971356",2020,"philippines",NA
"OR971355",2020,"philippines",NA
"OR971354",2020,"philippines",NA
"OR971353",2020,"philippines",NA
"OR971352",2020,"philippines",NA
"OR971351",2020,"philippines",NA
"OR971350",2020,"philippines",NA
"OR971349",2019,"philippines",NA
"OR971348",2019,"philippines",NA
"OR971347",2019,"philippines",NA
"OR971346",2022,"philippines",NA
"OR971345",2022,"philippines",NA
"OR971675",2021,"philippines",NA
"OR971674",2021,"philippines",NA
"OR971673",2021,"philippines",NA
"OR971672",2021,"philippines",NA
"OR971671",2021,"philippines",NA
"OR971670",2021,"philippines",NA
"OR971669",2021,"philippines",NA
"OR971668",2021,"philippines",NA
"OR971667",2021,"philippines",NA
"OR971666",2021,"philippines",NA
"OR971665",2021,"philippines",NA
"OR971664",2021,"philippines",NA
"OR971663",2021,"philippines",NA
"OR971662",2021,"philippines",NA
"OR971661",2021,"philippines",NA
"OR971660",2021,"philippines",NA
"OR971659",2021,"philippines",NA
"OR971658",2021,"philippines",NA
"OR971657",2021,"philippines",NA
"OR971656",2021,"philippines",NA
"OR971655",2021,"philippines",NA
"OR971654",2021,"philippines",NA
"OR971653",2021,"philippines",NA
"OR971652",2021,"philippines",NA
"OR971651",2021,"philippines",NA
"OR971650",2021,"philippines",NA
"OR971649",2019,"philippines",NA
"OR971648",2019,"philippines",NA
"OR971647",2019,"philippines",NA
"OR971646",2019,"philippines",NA
"OR971645",2019,"philippines",NA
"14",2019,"philippines",NA
"153",2018,"philippines",NA
"19-30",2019,"philippines",NA
"19-40",2019,"philippines",NA
"4A-22-104",2022,"philippines",NA
"4A-22-171",2022,"philippines",NA
"4A-22-203",2022,"philippines",NA
"4A-22-40",2022,"philippines",NA
"4A-22-98",2022,"philippines",NA
"4B-21-126",2021,"philippines",NA
"4B-21-29",2021,"philippines",NA
"4B-21-310",2021,"philippines",NA
"4B-21-35",2021,"philippines",NA
"4B-21-412",2021,"philippines",NA
"4B-21-421",2021,"philippines",NA
"4B-21-423",2021,"philippines",NA
"4B-21-528",2021,"philippines",NA
"4B-21622",2022,"philippines",NA
"4B-22-114",2022,"philippines",NA
"4B-22-13",2022,"philippines",NA
"4B-22-15",2022,"philippines",NA
"4B-22-16",2022,"philippines",NA
"4B-22-17",2022,"philippines",NA
"4B-22-20",2022,"philippines",NA
"4B-22-21",2022,"philippines",NA
"4B-22-28",2022,"philippines",NA
"4B-22-30",2022,"philippines",NA
"4B-22-31",2022,"philippines",NA
"4B-22-35",2022,"philippines",NA
"4B-22-37",2022,"philippines",NA
"4B-22-39",2022,"philippines",NA
"4B-22-40",2022,"philippines",NA
"4B-22-41",2022,"philippines",NA
"4B-22-42",2022,"philippines",NA
"4B-22-44",2022,"philippines",NA
"4B-22-45",2022,"philippines",NA
"4B-23-01",2023,"philippines",NA
"4B-23-02",2023,"philippines",NA
"4B-23-03",2023,"philippines",NA
"4B-23-04",2023,"philippines",NA
"4B-23-05",2023,"philippines",NA
"4B-23-06",2023,"philippines",NA
"4B-23-07",2023,"philippines",NA
"4B-23-11",2023,"philippines",NA
"4B-23-12",2023,"philippines",NA
"4B-23-13",2023,"philippines",NA
"4B-23-15",2023,"philippines",NA
"4B-23-16",2023,"philippines",NA
"4B-23-17",2023,"philippines",NA
"4B-23-19",2023,"philippines",NA
"4B-2422",2022,"philippines",NA
"4B-2922HM",2022,"philippines",NA
"4B-2922JG",2022,"philippines",NA
"CAR-22-018",2022,"philippines",NA
"CAR-22-020",2022,"philippines",NA
"COW",NA,"philippines",NA
"GOAT",NA,"philippines",NA
"R1-21-148",2021,"philippines",NA
"R10-688",2021,"philippines",NA
"R10-711",2021,"philippines",NA
"R10-714",2021,"philippines",NA
"R10-824",2021,"philippines",NA
"R10-856",2021,"philippines",NA
"R10-907",2021,"philippines",NA
"R10-920",2021,"philippines",NA
"R10-989",2021,"philippines",NA
"R10-990",2021,"philippines",NA
"R11-21-61",2021,"philippines",NA
"R11-21-63",2021,"philippines",NA
"R11-22-001",2022,"philippines",NA
"R11-22-002",2022,"philippines",NA
"R2-081",2020,"philippines",NA
"R2-22-5302",2022,"philippines",NA
"R2-22-5814",2022,"philippines",NA
"R2-22-84711",2022,"philippines",NA
"R2-22-8924",2022,"philippines",NA
"R3-0483",2022,"philippines",NA
"R3-731",2021,"philippines",NA
"R5-21-115",2021,"philippines",NA
"R5-21-119",2021,"philippines",NA
"R5-21-128",2021,"philippines",NA
"R5-21-132",2021,"philippines",NA
"R5-21-136",2021,"philippines",NA
"R5-21-140",2021,"philippines",NA
"R5-22-008",2022,"philippines",NA
"R5-22-09",2022,"philippines",NA
"R6-21-4343",2021,"philippines",NA
"R6-21-4375",2021,"philippines",NA
"R6-21-4511",2021,"philippines",NA
"R6-21-4600",2021,"philippines",NA
"R6-4342",2021,"philippines",NA
"R6-4568",2021,"philippines",NA
"R7-21-149",2021,"philippines",NA
"R7-21-161",2021,"philippines",NA
"R9-010",2020,"philippines",NA
"R9-074",2021,"philippines",NA
"R9-089",2021,"philippines",NA
"R9-105",2021,"philippines",NA
"RADDL1-16-153",2016,"philippines",NA
"RADDL1-16-166",2016,"philippines",NA
"RADDL3-1045",2015,"philippines",NA
"RADDL3-15-172",2015,"philippines",NA
"RADDL3-16-1008",2016,"philippines",NA
"RADDL3-16-468",2016,"philippines",NA
"RADDL3-16-521",2016,"philippines",NA
"RADDL3-16-627",2016,"philippines",NA
"RADDL3-845",2015,"philippines",NA
"RADDL5-005",2015,"philippines",NA
"Z-05-102",2005,"philippines",NA
"Z-05-191",2005,"philippines",NA
"Z-05-557",2005,"philippines",NA
"Z-05-96",2005,"philippines",NA
"Z-06-150",2006,"philippines",NA
"Z-06-295",2006,"philippines",NA
"Z-06-39",2006,"philippines",NA
"Z-07-07",2007,"philippines",NA
"Z-07-351",2007,"philippines",NA
"Z-07-366",2007,"philippines",NA
"Z-07-38",2007,"philippines",NA
"Z-07-387",2007,"philippines",NA
"Z-07-398",2007,"philippines",NA
"Z-07-403",2007,"philippines",NA
"Z-07-407",2007,"philippines",NA
"Z-08-351",2008,"philippines",NA
"Z-08-359",2008,"philippines",NA
"Z-09-94",2009,"philippines",NA
"Z-12-012",2012,"philippines",NA
"Z-12-029",2012,"philippines",NA
"Z-12-060",2012,"philippines",NA
"Z-12-149",2012,"philippines",NA
"Z-12-208",2012,"philippines",NA
"Z-13-020",2013,"philippines",NA
"Z-13-032",2013,"philippines",NA
"Z-13-036",2013,"philippines",NA
"Z-13-065",2013,"philippines",NA
"Z-13-066",2013,"philippines",NA
"Z-13-071",2013,"philippines",NA
"Z-13-073",2013,"philippines",NA
"Z-13-081",2013,"philippines",NA
"Z-13-086",2013,"philippines",NA
"Z-13-089",2013,"philippines",NA
"Z-13-094",2013,"philippines",NA
"Z-13-096",2013,"philippines",NA
"Z-13-098",2013,"philippines",NA
"Z-13-134",2013,"philippines",NA
"Z-13-135",2013,"philippines",NA
"Z-13-161",2013,"philippines",NA
"Z-13-171",2013,"philippines",NA
"Z-13-184",2013,"philippines",NA
"Z-13-204",2013,"philippines",NA
"Z-13-216",2013,"philippines",NA
"Z-13-234",2013,"philippines",NA
"Z-13-259",2013,"philippines",NA
"Z-14-023",2014,"philippines",NA
"Z-14-033",2014,"philippines",NA
"Z-14-05",2014,"philippines",NA
"Z-14-058",2014,"philippines",NA
"Z-14-098",2014,"philippines",NA
"Z-14-101",2014,"philippines",NA
"Z-14-106",2014,"philippines",NA
"Z-14-126",2014,"philippines",NA
"Z-14-136",2014,"philippines",NA
"Z-14-142",2014,"philippines",NA
"Z-14-182",2014,"philippines",NA
"Z-14-243",2014,"philippines",NA
"Z-15-001",2015,"philippines",NA
"Z-15-009",2015,"philippines",NA
"Z-15-163",2015,"philippines",NA
"Z-16-082",2016,"philippines",NA
"Z-16-150",2016,"philippines",NA
"Z-16-151",2016,"philippines",NA
"Z-16-196",2016,"philippines",NA
"Z-16-209",2016,"philippines",NA
"Z-16-210",2016,"philippines",NA
"Z-16-211",2016,"philippines",NA
"Z-17-046",2017,"philippines",NA
"Z-17-174",2017,"philippines",NA
"Z-17-177",2017,"philippines",NA
"Z-17-193",2017,"philippines",NA
"Z-17-200",2017,"philippines",NA
"Z-17-217",2017,"philippines",NA
"Z-17-221",2017,"philippines",NA
"Z-17-57",2017,"philippines",NA
"Z-18-001",2018,"philippines",NA
"Z-18-114",2018,"philippines",NA
"Z-18-159",2018,"philippines",NA
"Z-18-224",2018,"philippines",NA
"Z-18-251",2018,"philippines",NA
"Z-19-029",2019,"philippines",NA
"Z-19-123",2019,"philippines",NA
"Z-19-136",2019,"philippines",NA
"Z-19-88",2019,"philippines",NA
"Z-20-01",2020,"philippines",NA
"Z-20-110",2020,"philippines",NA
"Z-20-24",2020,"philippines",NA
"Z-20-33",2020,"philippines",NA
"Z-20-51",2020,"philippines",NA
"Z-22-103",2022,"philippines",NA
"Z-22-119",2022,"philippines",NA
"Z-22-121",2022,"philippines",NA
"Z-23-01",2023,"philippines",NA
"Z-23-01Sa",2023,"philippines",NA
"Z-98-1061",1998,"philippines",NA
"Z-98-285",1998,"philippines",NA
"Z-98-286",1998,"philippines",NA
"Z-98-433",1998,"philippines",NA
"Z-98-454",1998,"philippines",NA
"Z-98-515",1998,"philippines",NA
"Z-98-616",1998,"philippines",NA
"Z-98-718",1998,"philippines",NA
"Z-98-780",1998,"philippines",NA
"Z-98-838",1998,"philippines",NA
"Z-98-860",1998,"philippines",NA
"RADDL1-16-154",2016,"philippines",NA
"RADDL3-1038",2015,"philippines",NA
"REGION_5_2018-50",2018,"philippines",NA
"REGION_5_2018-100",2018,"philippines",NA
"REGION_5_2018-304",2018,"philippines",NA
"REGION_5_2018-311",2018,"philippines",NA
"REGION_5_2019-1",2019,"philippines",NA
"REGION_5_2019-13",2019,"philippines",NA
"Z-12-001",2012,"philippines",NA
"Z-12-088",2012,"philippines",NA
"Z-12-118",2012,"philippines",NA
"Z-12-134",2012,"philippines",NA
"Z-12-212",2012,"philippines",NA
"Z-13-002",2013,"philippines",NA
"Z-13-009",2013,"philippines",NA
"Z-14-138",2014,"philippines",NA
"Z-14-146",2014,"philippines",NA
"Z-14-149",2014,"philippines",NA
"Z-14-152",2014,"philippines",NA
"Z-15-019",2015,"philippines",NA
"Z-15-116",2015,"philippines",NA
"Z-15-130",2015,"philippines",NA
"Z-15-148",2015,"philippines",NA
"Z-15-185",2015,"philippines",NA
"Z-16-013",2016,"philippines",NA
"Z-16-159",2016,"philippines",NA
"Z-16-186",2016,"philippines",NA
